customer_id,first_name,last_name,email,phone,gender,city,state,country,registration_date,customer_status
973,Alice,Lee,user973@mail.com,9337657147,M,Dallas,,USA,2025-02-16,Active
974,Bob,,user974@mail.com,9674990062,F,LA,TX,USA,2025-01-21,Inactive
975,Alice,Smith,user975@mail.com,9939254846,F,NYC,,USA,2025-11-02,Inactive
976,John,,user976@mail.com,9139724201,M,NYC,TX,USA,2024-08-11,Active
977,Alice,Patel,user977@mail.com,9211268643,M,Dallas,CA,USA,2025-10-01,Active
978,Bob,Patel,user978@mail.com,9739618426,M,LA,NY,USA,2025-10-11,Inactive
979,Alice,Patel,user979@mail.com,9768083458,F,Dallas,,USA,2024-08-25,Inactive
980,Bob,,user980@mail.com,9654123203,M,LA,,USA,2025-11-17,Inactive
981,Alice,Lee,user981@mail.com,9942785974,M,LA,NY,USA,2024-09-03,Inactive
979,Alice,Lee,user979@mail.com,9243762869,F,LA,NY,USA,2024-05-23,Inactive
983,Alice,,user983@mail.com,9462639719,F,NYC,TX,USA,2025-09-11,Inactive
984,Alice,,user984@mail.com,9467684834,F,NYC,CA,USA,2025-03-16,Inactive
985,John,,user985@mail.com,9384763782,F,NYC,NY,USA,2025-09-28,Inactive
986,Alice,Smith,user986@mail.com,9509849906,M,Dallas,,USA,2024-08-31,Active
987,,Patel,user987@mail.com,9954379093,M,LA,NY,USA,2024-12-31,Inactive
988,John,,user988@mail.com,9413895052,M,Dallas,CA,USA,2024-12-22,Inactive
989,,,user989@mail.com,9474662362,F,LA,CA,USA,2024-12-09,Active
990,Bob,,user990@mail.com,9444971397,F,NYC,,USA,2025-03-08,Inactive
991,John,,user991@mail.com,,F,Dallas,CA,USA,2024-04-14,Inactive
992,Bob,,user992@mail.com,9696987031,M,Dallas,TX,USA,2024-12-31,Inactive
993,,Lee,,9445488269,F,Dallas,CA,USA,2025-01-08,Active
994,Bob,Smith,user994@mail.com,9190111803,F,LA,CA,USA,2024-10-23,Inactive
995,Bob,Lee,user995@mail.com,9998953480,M,Dallas,NY,USA,2024-05-22,Inactive
996,John,Smith,user996@mail.com,9104137450,F,NYC,CA,USA,2025-06-04,Inactive
997,,Lee,user997@mail.com,9628096360,F,NYC,,USA,2024-06-24,Inactive
998,,,user998@mail.com,9317552351,F,LA,TX,USA,2024-07-30,Inactive
999,Bob,Lee,user999@mail.com,9370437356,M,LA,TX,USA,2024-07-17,Inactive
1000,Bob,Patel,user1000@mail.com,9936755744,F,NYC,NY,USA,2024-02-19,Active
